Time,Altitude (m),Speed (km/h),Latitude,Longitude,Battery (%),Warnings
12:20:59,293.3,86.06,33.565584,72.872984,20.2,Low Battery
12:20:59,866.5,70.56,33.63221,72.837064,24.0,Low Battery
12:21:00,455.63,63.36,33.694349,73.13108,55.6,
12:21:00,771.61,57.74,33.521485,73.190972,57.0,
12:21:01,115.56,148.3,33.970063,73.195304,22.7,"Low Battery,High Speed"
12:21:01,269.66,128.79,33.625612,72.937965,42.8,High Speed
12:21:02,646.27,35.12,33.657029,72.815669,35.4,
12:21:02,679.89,23.71,33.718086,73.215233,40.2,
12:21:03,823.07,51.43,33.532734,73.078347,57.1,
12:21:03,184.29,94.1,33.804258,73.212237,35.3,
12:21:04,542.26,137.54,33.80689,73.013423,48.6,High Speed
12:21:04,249.51,98.3,33.717304,73.053517,63.9,
12:21:05,698.99,136.83,33.936019,73.010238,90.4,High Speed
12:21:05,306.49,130.63,33.705775,72.926834,41.3,High Speed
12:21:06,968.64,128.51,33.598076,72.801089,46.4,High Speed
12:21:06,274.6,44.22,33.729491,73.072582,50.7,
12:21:07,401.25,147.79,33.583708,72.975419,81.8,High Speed
12:21:07,781.19,104.84,33.872385,73.112025,83.9,GPS Signal Weak
12:21:08,150.43,136.17,33.601412,73.191422,87.8,"High Speed,GPS Signal Weak"
12:21:08,743.5,112.08,33.685332,72.881868,79.4,
12:21:09,304.44,43.77,33.591975,72.898695,83.8,
12:21:09,825.94,135.8,33.933947,72.870147,77.9,High Speed
12:21:10,976.55,128.3,33.820764,73.278157,65.6,High Speed
12:21:10,760.22,89.63,33.93892,73.097146,63.9,
12:21:11,287.33,141.74,33.633594,72.932545,25.0,"Low Battery,High Speed"
12:21:11,309.45,115.64,33.768426,73.212482,96.9,
12:21:12,778.98,69.28,33.844135,72.976062,74.1,
12:21:12,753.13,99.59,33.665932,73.240911,57.6,
12:21:13,978.39,130.33,33.593097,73.025259,94.9,High Speed
12:21:13,825.4,113.4,33.593867,73.276887,79.6,
12:21:14,835.26,148.38,33.852457,73.121041,59.2,High Speed
12:21:14,417.26,110.1,33.873931,73.282013,32.0,
12:21:15,842.14,83.99,33.964865,73.115359,40.9,
12:21:15,244.13,116.11,33.736714,73.000419,90.9,
12:21:16,758.53,148.71,33.91356,72.818106,99.9,High Speed
12:21:16,920.92,19.27,33.599377,73.068367,21.0,Low Battery
12:21:17,849.95,99.02,33.660018,73.19875,87.7,
12:21:17,347.1,15.92,33.732823,73.135858,49.1,
12:21:18,669.23,77.35,33.876688,72.950145,75.3,
12:21:18,323.17,128.45,33.637772,73.242998,97.9,High Speed
12:21:19,676.86,123.13,33.733099,73.280956,47.5,High Speed
12:21:19,463.63,69.48,33.86373,73.118998,62.9,
12:21:20,168.33,54.58,33.675216,73.010394,89.4,
12:21:20,167.8,132.39,33.593424,73.219928,59.0,High Speed
12:21:21,905.58,49.55,33.966871,72.82926,38.9,
12:21:21,392.42,41.42,33.966543,73.030549,69.0,
12:21:22,459.33,128.19,33.937538,72.952122,97.9,High Speed
12:21:22,720.48,104.62,33.547261,73.085147,36.9,
12:21:23,418.39,67.48,33.848632,72.865288,92.9,
12:21:23,378.8,63.69,33.77647,73.112241,30.5,
12:21:24,982.84,62.42,33.541835,73.171653,90.9,
12:21:24,909.88,107.0,33.711484,73.161282,66.1,
12:21:25,432.29,140.45,33.626185,72.938502,84.2,High Speed
12:21:25,141.46,131.23,33.991094,72.996463,62.1,High Speed
12:21:26,582.35,56.37,33.547779,72.990093,85.4,
12:21:26,511.15,13.72,33.761001,72.923143,69.8,
12:21:27,865.41,67.53,33.666446,72.893873,66.2,
12:21:27,479.03,125.01,33.552134,72.993584,56.3,High Speed
12:21:28,915.44,68.1,33.760666,72.930467,43.1,
12:21:28,307.92,85.98,33.798028,73.011209,39.7,
12:21:29,832.69,142.41,33.687079,72.806536,31.9,High Speed
12:21:29,955.27,32.56,33.677376,72.855713,74.5,
12:21:30,425.88,19.71,33.872938,72.955845,38.7,
12:21:30,659.55,147.53,33.735326,73.195934,56.6,High Speed
12:21:31,425.67,36.91,33.97211,73.03422,91.8,
12:21:31,626.19,99.74,33.822891,72.810478,36.7,
12:21:32,126.42,130.84,33.787103,72.854749,78.6,High Speed
12:21:32,734.83,16.09,33.547549,72.886972,52.4,
12:21:33,667.32,38.33,33.597327,72.882078,57.9,
12:21:33,323.42,54.94,33.639668,72.81961,87.6,
12:21:34,767.38,104.11,33.825665,73.125526,68.9,
12:21:34,197.54,69.36,33.874256,73.001618,45.8,
12:21:35,390.31,143.49,33.585154,72.948141,44.3,High Speed
12:21:35,114.82,71.22,33.647326,73.050955,67.6,
12:21:36,993.59,127.42,33.528744,72.907168,88.4,High Speed
12:21:36,732.01,98.24,33.530079,72.931779,41.1,
12:21:37,330.42,110.16,33.571585,72.897103,36.1,
12:21:37,295.9,142.34,33.60249,73.264069,33.6,High Speed
12:21:38,557.61,119.34,33.887647,73.033581,70.5,
12:21:38,469.67,11.99,33.81293,72.968682,43.5,
12:21:39,504.27,149.9,33.720831,72.839158,30.8,High Speed
12:21:39,396.68,59.75,33.566318,73.087271,70.8,
12:21:40,598.96,128.35,33.777461,72.91279,59.7,High Speed
12:21:40,450.85,45.82,33.789671,73.086762,50.5,
12:21:41,469.03,78.59,33.789925,73.218406,81.9,
12:21:41,737.14,34.02,33.698097,73.115442,95.1,
12:21:42,277.05,90.69,33.996465,73.126865,95.8,
12:21:42,780.34,16.12,33.987616,73.283231,93.4,
12:21:43,975.61,35.27,33.894668,73.030237,70.3,
12:21:43,818.18,36.85,33.765185,72.845544,29.7,Low Battery
12:21:44,371.96,11.86,33.644585,73.22238,63.4,GPS Signal Weak
12:21:44,976.87,104.64,33.677814,73.080217,62.1,
12:21:45,533.33,93.96,33.680811,72.984484,21.4,Low Battery
12:21:45,605.4,140.98,33.58016,73.0957,78.6,High Speed
12:21:46,562.12,27.31,33.550664,73.149626,79.3,
12:21:46,158.68,60.43,33.54328,72.943887,35.0,
12:21:47,548.22,62.42,33.632064,73.045993,67.0,
12:21:47,347.75,65.21,33.580244,73.212037,56.3,
12:21:48,942.11,68.79,33.936016,73.285594,40.7,
12:21:48,269.88,106.96,33.530611,72.918303,67.6,
12:21:49,931.37,83.93,33.926746,73.248173,25.7,Low Battery
12:21:49,460.93,120.95,33.550942,73.035948,30.4,"High Speed,GPS Signal Weak"
12:21:50,260.96,20.82,33.505893,73.149042,43.6,
12:21:50,476.84,87.43,33.659959,73.166927,23.2,Low Battery
12:21:51,656.72,103.13,33.750899,73.298609,43.8,
12:21:51,283.9,112.67,33.731767,73.286069,33.4,
12:21:52,717.23,105.87,33.741468,73.191717,31.4,
12:21:52,217.58,77.57,33.824606,73.123594,68.3,
12:21:53,893.96,68.88,33.701896,73.023342,34.5,
12:21:53,323.57,74.53,33.835509,72.970981,82.9,
12:21:54,489.27,114.66,33.689051,73.191833,71.2,
12:21:54,280.9,125.95,33.711244,73.084191,57.5,High Speed
12:21:55,353.03,101.12,33.938314,72.844468,88.9,
12:21:55,155.69,19.87,33.992197,73.15277,57.5,
12:21:56,130.45,33.1,33.93656,73.277786,60.3,
12:21:56,443.78,83.7,33.603872,73.27782,49.8,
12:21:57,587.21,132.73,33.650045,72.921392,28.6,"Low Battery,High Speed"
12:21:57,800.21,139.32,33.598957,72.951342,69.8,High Speed
12:21:58,174.89,60.04,33.958943,72.813773,31.0,
12:21:58,248.19,30.56,33.696131,73.261887,32.3,
12:21:59,736.37,120.3,33.873881,72.843521,64.5,High Speed
12:21:59,704.67,13.9,33.974898,72.829037,90.9,
12:22:00,153.2,63.17,33.525463,72.83657,26.7,Low Battery
12:22:00,268.77,89.82,33.522108,73.230377,44.1,
12:22:01,592.26,135.22,33.758677,73.093348,52.2,High Speed
12:22:01,408.45,105.06,33.662302,72.938975,53.7,
12:22:02,419.8,32.67,33.919691,73.184424,88.8,
12:22:02,229.3,55.66,33.704266,72.984213,72.5,
12:22:03,828.45,33.3,33.980641,73.232781,31.4,
12:22:03,438.2,146.11,33.782996,73.295526,22.2,"Low Battery,High Speed"
12:22:04,909.86,80.26,33.774001,73.209879,36.1,GPS Signal Weak
12:22:04,658.03,131.42,33.562166,72.970831,50.4,High Speed
12:22:05,354.05,143.42,33.745189,73.073689,24.8,"Low Battery,High Speed"
12:22:05,350.68,106.71,33.841088,72.837674,64.8,
12:22:06,749.83,134.1,33.710492,73.135346,90.8,High Speed
12:22:06,489.76,85.17,33.718536,73.203753,50.9,GPS Signal Weak
12:22:07,536.81,62.86,33.621193,73.233262,79.9,
12:22:07,445.18,15.75,33.881473,73.028333,57.4,
12:22:08,789.06,130.6,33.588526,72.991522,59.6,High Speed
12:22:08,669.26,140.17,33.503572,72.839297,81.9,High Speed
12:22:09,598.64,34.14,33.840153,72.891433,37.6,
12:22:09,722.71,78.68,33.953859,73.069599,70.3,
12:22:10,417.12,97.52,33.92477,73.158499,84.5,
12:22:10,104.34,31.1,33.580359,73.071812,94.8,
12:22:11,531.9,17.07,33.78879,73.195372,93.5,GPS Signal Weak
12:22:11,474.83,11.83,33.874976,72.880101,87.7,
12:22:12,635.53,35.83,33.680789,73.280025,63.6,
12:22:12,725.48,55.35,33.56327,73.038514,73.9,
12:22:13,135.56,115.8,33.89223,73.16019,21.2,Low Battery
12:22:13,102.25,103.99,33.977713,73.167271,91.5,
12:22:14,733.66,116.77,33.634272,73.110088,57.7,
12:22:14,518.59,15.02,33.911069,73.252833,38.5,
12:22:15,732.87,105.33,33.98739,72.990022,77.9,
12:22:15,906.75,135.78,33.746063,72.846814,80.4,High Speed
12:22:16,124.46,135.99,33.791909,72.835865,82.9,"High Speed,GPS Signal Weak"
12:22:16,429.18,32.66,33.758135,73.136134,65.7,
12:22:17,853.31,147.88,33.786881,73.287767,40.7,High Speed
12:22:17,113.52,36.26,33.598656,72.868429,67.0,
12:22:18,732.97,51.59,33.612577,73.1142,47.8,
12:22:18,851.68,76.77,33.783187,73.102339,93.5,
12:22:19,976.52,138.29,33.960803,72.887699,61.2,High Speed
12:22:19,159.68,21.38,33.538722,72.988147,85.5,
12:22:20,613.06,149.45,33.996312,72.880524,97.1,High Speed
12:22:20,221.58,61.44,33.614385,73.099741,46.9,
12:22:21,501.96,29.21,33.665204,72.867366,43.9,
12:22:21,860.64,121.52,33.543064,72.935745,61.4,High Speed
12:22:22,431.64,97.98,33.750705,73.038616,67.9,
12:22:22,114.49,66.71,33.760025,73.144625,33.1,
12:22:23,758.84,114.32,33.589681,73.018416,23.1,Low Battery
12:22:23,523.25,102.71,33.651992,72.916034,96.6,
12:22:24,983.61,112.97,33.764476,72.916838,54.3,
12:22:24,183.08,38.98,33.512933,72.824797,72.5,
12:22:25,208.22,36.65,33.702014,72.999136,71.6,
12:22:25,518.76,147.7,33.735731,72.936106,29.6,"Low Battery,High Speed"
12:22:26,341.35,100.77,33.81168,72.898705,96.9,
12:22:26,438.57,23.86,33.6737,73.155645,29.1,Low Battery
12:22:27,959.35,24.64,33.522143,73.003809,73.6,
12:22:27,497.08,24.27,33.987253,73.104499,28.8,Low Battery
12:22:28,184.15,33.44,33.824544,73.104201,97.6,
12:22:28,274.76,78.35,33.576963,72.848899,54.6,
12:22:29,145.81,57.12,33.616868,73.192688,31.4,
12:22:30,419.67,63.04,33.719049,73.226904,40.3,
12:22:30,218.46,110.35,33.997198,73.254291,88.1,
12:22:31,102.61,136.65,33.942219,72.850265,64.6,High Speed
12:22:31,298.08,127.23,33.633917,72.916338,73.8,High Speed
12:22:32,522.41,128.54,33.77706,73.144621,60.2,High Speed
12:22:32,990.47,145.54,33.920866,73.2943,74.8,High Speed
12:22:33,162.63,137.54,33.893562,72.988679,82.3,High Speed
12:22:33,614.38,128.58,33.671652,73.174592,45.2,High Speed
12:22:34,533.68,83.56,33.629992,73.044551,98.5,
12:22:35,790.19,148.21,33.705641,73.080699,56.9,High Speed
12:22:35,190.76,123.88,33.641119,73.081421,73.8,High Speed
12:22:36,847.2,112.91,33.529414,72.963046,20.9,Low Battery
12:22:36,136.3,134.4,33.740784,73.142311,66.4,High Speed
12:22:37,306.05,97.87,33.696011,73.228315,70.4,
12:22:37,586.46,11.41,33.648718,72.882603,67.2,
12:22:38,887.97,23.6,33.849617,73.027634,73.4,
12:22:38,977.6,124.45,33.549425,73.206743,93.4,High Speed
12:22:39,935.87,17.7,33.964508,72.984173,54.7,
12:22:39,762.48,79.94,33.901007,73.168447,40.2,
12:22:40,931.18,46.1,33.761643,72.895105,67.8,
12:22:40,903.2,115.86,33.601786,73.272853,80.6,
12:22:41,558.83,68.1,33.761786,73.211063,60.9,
12:22:41,229.89,79.7,33.982764,72.848272,75.6,GPS Signal Weak
12:22:42,517.1,137.52,33.622719,73.206989,88.8,High Speed
12:22:42,944.13,45.45,33.851624,73.20733,58.0,
12:22:43,560.01,138.43,33.703441,73.138937,25.5,"Low Battery,High Speed"
12:22:43,337.76,82.78,33.55655,72.899713,62.8,
12:22:44,560.53,98.32,33.78818,72.876262,38.9,
12:22:44,522.36,131.91,33.677066,72.927815,66.0,"High Speed,GPS Signal Weak"
12:22:45,498.8,139.53,33.574238,73.274863,58.6,High Speed
12:22:45,778.99,71.65,33.884275,72.910949,41.7,
12:22:46,895.76,89.32,33.81463,72.881429,81.0,
12:22:46,876.69,98.84,33.970866,72.910598,88.5,
12:22:47,508.52,101.39,33.531763,72.897354,82.7,
12:22:47,153.43,139.34,33.53711,72.962245,22.8,"Low Battery,High Speed"
12:22:48,241.52,124.55,33.849522,72.982018,50.6,High Speed
12:22:48,571.58,26.43,33.990198,72.936296,72.4,GPS Signal Weak
12:22:49,395.06,106.6,33.595622,73.035794,30.9,
12:22:49,235.11,38.12,33.734438,73.298925,74.0,
12:22:50,385.02,71.27,33.801193,73.036722,83.4,GPS Signal Weak
12:22:50,988.2,78.21,33.711028,72.986428,26.4,Low Battery
12:22:51,886.01,91.5,33.570082,72.87436,86.3,
12:22:51,930.16,120.1,33.931192,73.178487,60.8,High Speed
12:22:52,878.28,47.3,33.774581,73.009167,46.8,
12:22:52,892.25,13.75,33.953792,72.876361,99.3,
12:22:53,636.72,68.21,33.574222,72.934756,96.7,
12:22:53,994.46,11.71,33.778615,73.218542,73.1,
12:22:54,932.54,67.02,33.54186,73.291989,96.4,
12:22:54,172.66,30.6,33.853471,72.819824,77.6,GPS Signal Weak
12:22:55,896.4,98.03,33.845967,73.178545,35.0,
12:22:55,715.18,64.88,33.676685,72.857081,83.5,
12:22:56,182.42,81.58,33.857381,72.833093,33.1,
12:22:56,806.11,136.64,33.798155,72.852476,65.8,High Speed
12:22:57,439.17,43.67,33.594978,72.823511,31.4,GPS Signal Weak
12:22:57,279.38,112.65,33.682053,73.184237,78.5,
12:22:58,127.18,100.39,33.557756,72.808874,71.9,
12:22:58,130.05,37.13,33.545418,72.884155,66.1,
12:22:59,885.2,66.57,33.788731,73.037547,54.0,
12:22:59,466.76,27.56,33.863927,73.056668,62.1,
12:23:00,143.32,125.16,33.523613,73.091175,94.3,High Speed
12:23:00,711.32,92.39,33.627845,73.033687,30.4,
12:23:01,996.41,95.42,33.78292,73.282268,92.9,
12:23:01,854.92,115.55,33.850163,73.22399,82.7,
12:23:02,734.77,135.79,33.655727,73.195269,93.3,"High Speed,GPS Signal Weak"
12:23:02,837.14,109.67,33.52132,73.080572,44.6,GPS Signal Weak
12:23:03,166.0,58.36,33.639894,73.19038,98.1,
12:23:03,210.69,88.9,33.51761,73.153636,22.9,Low Battery
12:23:04,299.2,22.77,33.559397,73.145715,20.4,Low Battery
12:23:04,208.83,101.09,33.948598,72.845788,72.8,GPS Signal Weak
12:23:05,795.91,72.84,33.978401,73.136438,76.0,
12:23:05,106.69,31.04,33.723676,73.192874,82.5,
12:23:06,417.43,105.29,33.593769,72.97051,75.7,
12:23:06,162.49,43.68,33.617246,72.904834,35.0,
12:23:07,756.88,129.24,33.525026,73.123585,89.3,High Speed
12:23:07,894.47,11.92,33.672012,73.209675,78.6,
12:23:08,444.75,18.05,33.563472,73.170848,74.2,
12:23:08,818.1,52.09,33.544202,72.853896,50.7,
12:23:09,964.8,33.29,33.739154,72.849515,86.4,
12:23:09,193.83,127.82,33.633034,73.211151,57.3,High Speed
12:23:10,664.28,129.26,33.702293,73.025982,50.8,High Speed
12:23:10,666.08,10.05,33.90665,73.009722,76.3,
12:23:11,108.79,15.61,33.664889,73.229334,23.2,Low Battery
12:23:11,993.77,111.96,33.760628,72.978403,79.9,
12:23:12,835.79,41.36,33.657109,73.052978,93.0,GPS Signal Weak
12:23:12,220.84,78.75,33.895094,73.105158,57.8,
12:23:13,642.57,11.08,33.714931,73.073518,79.8,
12:23:13,807.44,92.81,33.84749,73.176976,59.6,
12:23:14,923.65,124.71,33.711525,72.83949,39.2,High Speed
12:23:14,728.41,12.28,33.929096,73.163511,46.9,GPS Signal Weak
12:23:15,186.13,17.46,33.667867,72.891651,66.5,
12:23:15,149.5,84.14,33.906871,72.989938,25.5,Low Battery
12:23:16,201.67,55.87,33.547125,73.144795,71.1,
12:23:16,502.64,74.8,33.86678,72.946493,26.5,Low Battery
12:23:17,202.0,30.33,33.861463,73.113773,85.9,GPS Signal Weak
12:23:17,241.89,85.92,33.939478,73.157585,99.7,
12:23:18,946.35,90.42,33.639596,73.062079,53.1,
12:23:18,710.69,72.65,33.687546,73.010958,79.7,GPS Signal Weak
12:23:19,311.32,147.19,33.686349,73.28013,58.4,"High Speed,GPS Signal Weak"
12:23:19,498.04,138.92,33.736782,72.938559,67.8,"High Speed,GPS Signal Weak"
12:23:20,464.37,126.94,33.806359,72.874302,43.5,High Speed
12:23:20,474.42,66.31,33.577413,73.002905,28.8,Low Battery
12:23:21,497.89,131.62,33.937842,73.04658,83.6,High Speed
12:23:21,718.72,114.39,33.85189,73.029987,68.1,
12:23:22,402.83,74.22,33.930986,72.844107,96.8,
12:23:22,346.66,123.19,33.66263,72.841989,97.4,High Speed
12:23:23,679.94,98.05,33.963179,73.175046,48.8,
12:23:23,934.77,57.18,33.919476,73.096868,70.1,
12:23:24,219.91,111.6,33.611804,73.106203,99.0,
12:23:24,849.11,14.06,33.669982,73.211581,72.5,GPS Signal Weak
12:23:25,976.19,111.81,33.769,73.05533,28.6,Low Battery
12:23:25,685.29,129.1,33.825346,73.104828,24.9,"Low Battery,High Speed"
12:23:26,778.37,20.73,33.866432,72.867608,74.2,
12:23:26,947.55,106.92,33.958671,73.137783,88.5,
12:23:27,583.16,118.41,33.986996,73.229707,98.5,
12:23:27,327.02,85.25,33.986006,73.152124,77.2,
12:23:28,841.78,29.08,33.979285,72.992097,67.3,
12:23:28,484.36,146.87,33.967661,73.208429,51.6,High Speed
12:23:29,140.67,69.11,33.840555,72.990332,56.9,
12:23:29,502.8,20.22,33.565269,72.921113,21.4,Low Battery
12:23:30,886.39,111.37,33.634362,73.035942,22.4,Low Battery
12:23:30,377.83,29.09,33.993389,73.286721,67.2,
12:23:31,636.85,146.02,33.997668,72.86277,33.7,High Speed
12:23:31,866.35,99.66,33.882623,72.962721,86.3,
12:23:32,181.95,37.26,33.505359,72.818359,89.2,
12:23:32,519.8,13.93,33.832561,72.865208,62.1,
12:23:33,961.09,56.52,33.667666,72.864659,21.0,Low Battery
12:23:33,635.68,119.43,33.685842,73.112854,43.1,
12:23:34,977.4,147.42,33.585739,72.813649,74.9,High Speed
12:23:34,136.06,69.52,33.724505,73.140996,48.8,
12:23:35,924.16,61.21,33.565771,72.818098,31.1,
12:23:35,351.83,144.0,33.74988,72.832826,68.9,High Speed
12:23:36,754.59,26.85,33.96391,72.859372,34.9,
12:23:36,218.05,79.44,33.696631,72.977074,36.9,
12:23:37,615.22,121.23,33.692315,73.104798,45.6,High Speed
12:23:37,231.16,67.39,33.612457,73.260744,96.1,
12:23:38,814.89,31.12,33.788277,73.101537,22.4,"Low Battery,GPS Signal Weak"
12:23:38,729.58,10.03,33.661171,72.915007,99.1,
12:23:39,735.07,81.06,33.544888,73.180243,70.8,
12:23:39,479.96,98.85,33.770557,73.0511,29.8,Low Battery
12:23:40,466.03,119.63,33.894602,73.17349,32.2,
12:23:40,734.19,137.63,33.764333,73.092584,79.0,High Speed
12:23:41,919.13,42.48,33.923226,73.005135,84.1,
12:23:41,384.08,112.29,33.881001,73.107012,54.8,
12:23:42,855.28,119.75,33.786466,72.804968,59.5,
12:23:42,629.89,53.93,33.680075,73.252938,68.2,GPS Signal Weak
12:23:43,999.15,22.97,33.831494,73.123007,65.1,
12:23:43,284.53,59.17,33.650633,73.040049,22.1,Low Battery
12:23:44,960.93,149.23,33.580287,72.877774,74.1,High Speed
12:23:44,718.08,82.44,33.925138,72.90407,54.0,
12:23:45,724.78,28.56,33.817271,72.980866,78.7,
12:23:45,880.87,141.35,33.500916,73.030399,79.8,"High Speed,GPS Signal Weak"
12:23:46,265.72,20.32,33.5537,73.021669,54.7,
12:23:46,831.47,98.9,33.951689,73.184813,91.3,
12:23:47,691.03,79.29,33.534592,72.976491,43.9,
12:23:47,895.37,108.35,33.948397,72.868962,57.9,
12:23:48,186.15,74.8,33.528678,72.801983,48.7,GPS Signal Weak
12:23:48,673.14,67.24,33.93208,73.263916,98.6,
12:23:49,656.18,38.04,33.775768,73.033963,41.6,
12:23:49,154.91,57.43,33.755644,72.968696,43.3,
12:23:50,472.41,96.94,33.927319,72.843749,51.2,
12:23:50,317.06,125.68,33.589446,73.036435,84.9,High Speed
12:23:51,660.65,115.03,33.644764,73.050992,39.3,
12:23:51,755.85,132.32,33.865834,73.078228,41.9,High Speed
12:23:52,695.41,78.62,33.561081,73.025816,88.5,
12:23:52,896.26,64.03,33.897341,72.811709,34.4,
12:23:53,562.45,141.55,33.94877,73.18397,74.1,High Speed
12:23:53,980.69,15.3,33.636182,72.802428,50.6,
12:23:54,890.44,59.49,33.993043,72.892526,95.9,
12:23:54,218.69,48.26,33.820123,72.97437,26.8,Low Battery
12:23:55,498.76,10.42,33.813832,73.117426,58.0,
12:23:55,303.73,30.99,33.801794,73.146552,86.8,
12:23:56,138.62,37.21,33.853626,73.059397,98.1,GPS Signal Weak
12:23:56,143.21,10.23,33.619043,72.916862,31.7,
12:23:57,939.05,26.8,33.917872,72.804851,32.4,
12:23:57,278.8,113.55,33.588139,72.826678,63.4,
12:23:58,882.48,135.96,33.785992,72.878197,62.7,High Speed
12:23:58,502.15,88.58,33.657842,73.220102,35.4,
12:23:59,553.55,59.83,33.573219,72.852291,71.4,
12:23:59,338.95,30.01,33.833828,72.87609,55.8,
12:24:00,244.99,59.78,33.924515,72.834954,87.4,GPS Signal Weak
12:24:00,741.81,130.34,33.877934,73.214049,29.7,"Low Battery,High Speed"
12:24:01,223.47,80.1,33.697403,73.147965,32.0,
12:24:01,728.4,46.68,33.732533,72.9513,64.5,
12:24:02,458.7,108.22,33.69796,73.257104,68.2,
12:24:02,589.5,92.75,33.642049,72.927563,56.8,
12:24:03,558.97,53.07,33.649482,72.956858,23.2,Low Battery
12:24:03,866.07,30.01,33.893936,72.867956,53.1,
12:24:04,527.6,131.72,33.654954,72.821569,68.8,High Speed
12:24:04,301.48,84.14,33.826642,72.920166,73.3,GPS Signal Weak
12:24:05,548.96,138.87,33.851611,73.027962,58.4,High Speed
12:24:05,106.55,130.03,33.619799,73.089865,42.7,High Speed
12:24:06,848.97,99.52,33.96958,73.04519,56.9,GPS Signal Weak
12:24:06,228.94,77.23,33.735631,72.809553,57.9,
12:24:07,287.95,87.8,33.855568,73.081336,88.7,GPS Signal Weak
12:24:07,896.97,84.49,33.973623,72.938672,62.4,
12:24:08,961.35,149.13,33.511977,72.89117,79.5,High Speed
12:24:08,923.39,113.62,33.788513,73.128479,52.0,
12:24:09,181.54,23.38,33.890309,73.062896,24.7,Low Battery
12:24:09,371.21,80.6,33.509418,72.914804,63.2,
12:24:10,365.34,102.5,33.897538,72.872273,69.1,
12:24:10,324.29,93.42,33.591507,72.852273,79.7,
12:24:11,546.46,11.24,33.736971,73.2846,95.6,
12:24:11,357.58,108.82,33.546967,73.213621,86.5,
12:24:12,403.47,118.15,33.51429,73.02928,28.1,Low Battery
12:24:12,197.42,97.26,33.628264,72.959148,84.9,
12:24:13,556.34,11.54,33.702204,73.007954,79.3,
12:24:13,168.06,32.54,33.873513,73.104497,60.9,
12:24:14,999.65,46.88,33.760497,73.018948,95.2,
12:24:14,414.6,133.9,33.906686,73.072481,49.5,High Speed
12:24:15,542.57,105.86,33.716287,73.138375,85.3,
12:24:15,275.81,115.11,33.562968,73.06818,90.0,
12:24:16,644.63,67.27,33.711184,72.937447,38.9,
12:24:16,884.97,127.79,33.739908,72.806499,24.3,"Low Battery,High Speed"
12:24:17,402.91,101.95,33.509385,72.98758,59.2,
12:24:17,196.85,104.64,33.617446,72.892566,26.8,Low Battery
12:24:18,982.89,62.72,33.839623,73.021223,48.9,
12:24:18,626.79,17.26,33.938082,73.029364,43.2,
12:24:19,427.4,53.05,33.911821,73.13092,34.0,
12:24:19,529.16,72.37,33.6236,72.994784,22.2,Low Battery
12:24:20,488.71,24.48,33.744679,73.294054,79.8,
12:24:20,952.04,49.35,33.874956,72.978599,77.2,GPS Signal Weak
12:24:21,732.08,25.42,33.883101,73.078924,25.6,Low Battery
12:24:21,816.9,131.51,33.587142,72.937336,89.6,High Speed
12:24:22,416.72,109.8,33.815009,73.115229,35.3,
12:24:22,134.91,69.21,33.962672,73.245711,82.5,
12:24:23,383.04,65.21,33.57956,73.206672,71.2,
12:24:23,508.16,69.85,33.866892,73.168015,72.1,
12:24:24,851.55,85.11,33.703924,73.121995,65.0,
12:24:25,386.23,22.34,33.679391,72.928926,95.6,
12:24:25,300.15,59.21,33.990773,73.168168,20.6,Low Battery
