Time,Altitude (m),Speed (km/h),Latitude,Longitude,Battery (%),Warnings
12:16:51,742.25,63.01,33.873404,72.973448,70.2,
12:16:51,352.56,49.22,33.929566,73.055796,59.7,GPS Signal Weak
12:16:55,370.54,13.63,33.500655,72.816772,57.0,
12:16:55,305.69,90.08,33.570675,73.007278,66.2,
12:16:58,456.57,93.34,33.757766,72.992911,67.2,
12:16:58,988.55,84.59,33.692768,73.237275,95.4,
12:16:59,912.71,35.7,33.946304,73.232994,58.8,
12:17:02,805.71,78.09,33.837404,73.226224,78.5,
12:17:02,720.65,144.33,33.506669,73.169507,71.9,High Speed
12:17:06,158.21,77.33,33.738915,73.205259,42.2,
12:17:06,263.86,107.65,33.575337,72.830511,62.8,
12:17:10,603.03,79.49,33.558455,73.272822,40.9,
12:17:10,461.98,94.37,33.548863,73.148292,23.2,"Low Battery,GPS Signal Weak"
12:17:14,911.81,49.69,33.855827,73.212794,72.8,
12:17:14,206.21,64.71,33.896311,72.992488,51.4,
12:17:18,780.34,10.58,33.936511,73.003196,60.2,
12:17:18,976.41,115.65,33.926401,73.046263,30.6,
12:17:22,625.26,114.69,33.657781,73.102476,62.7,
12:17:22,699.55,34.23,33.607371,73.026215,30.0,
12:17:26,338.39,149.5,33.628237,73.038664,98.4,High Speed
12:17:26,670.46,100.63,33.655497,73.069631,98.3,
12:17:29,920.65,29.96,33.57285,73.140349,61.3,GPS Signal Weak
12:17:29,445.03,11.66,33.759837,73.114329,27.3,Low Battery
12:17:33,273.39,125.76,33.852232,72.912155,94.8,High Speed
12:17:33,257.11,38.99,33.602889,72.960872,79.6,
12:17:37,838.2,140.95,33.51243,72.837274,88.7,High Speed
12:17:37,541.98,43.48,33.572381,73.22408,69.3,
12:17:41,304.48,48.23,33.943348,73.210012,39.5,
12:17:41,973.23,55.7,33.855075,73.06218,69.5,
12:17:45,535.56,139.41,33.944111,72.942515,62.8,High Speed
12:17:45,852.75,73.93,33.666386,72.854604,50.4,
12:17:49,714.31,118.66,33.88783,72.971662,41.8,
12:17:49,309.58,26.93,33.990874,72.854308,81.4,
12:17:53,797.64,127.87,33.894753,73.202479,42.9,High Speed
12:17:53,759.33,18.83,33.919254,73.187627,87.6,
12:17:57,264.5,136.92,33.517627,72.854535,94.7,High Speed
12:17:57,792.67,106.04,33.740748,73.010701,31.1,
12:18:01,653.97,59.63,33.988102,73.115248,39.1,
12:18:01,839.36,38.44,33.829489,72.867968,75.4,
12:18:05,385.08,133.24,33.509646,73.257623,75.1,High Speed
12:18:05,948.59,54.46,33.619531,72.803548,50.4,
12:18:09,887.07,119.55,33.544873,73.197912,94.3,
12:18:09,202.82,141.29,33.825837,72.804458,63.0,High Speed
12:18:13,473.38,29.31,33.625282,73.238219,54.0,
12:18:13,147.44,112.25,33.615989,73.149967,89.5,
12:18:17,824.36,61.34,33.99799,73.142714,72.3,
12:18:17,553.55,56.19,33.570323,73.243273,65.4,
12:18:21,143.15,50.28,33.580644,73.202982,98.6,
12:18:21,858.46,122.77,33.91817,73.09696,30.1,High Speed
12:18:25,662.08,92.04,33.508582,73.207387,25.1,Low Battery
12:18:25,286.89,16.0,33.642475,73.190956,23.3,Low Battery
12:18:29,590.08,35.83,33.823482,73.082085,49.1,GPS Signal Weak
12:18:29,166.56,56.36,33.732403,72.823251,31.9,
12:18:33,612.42,49.43,33.99585,73.246094,55.4,
12:18:33,657.87,71.15,33.979438,72.973768,30.5,
12:18:37,907.17,145.1,33.552821,72.933408,42.6,High Speed
12:18:37,717.41,89.75,33.585514,73.039868,33.5,
12:18:41,370.91,53.0,33.576543,73.242824,42.6,
12:18:41,263.39,57.3,33.723593,72.999835,94.0,
12:18:45,799.62,82.27,33.621063,72.990237,20.2,Low Battery
12:18:45,244.73,109.8,33.91966,72.828381,47.9,
12:18:49,847.33,51.78,33.578485,72.977672,47.3,
12:18:49,813.52,68.76,33.513144,73.085428,58.3,
12:18:53,731.47,83.38,33.587229,72.864267,61.0,
12:18:53,376.54,72.12,33.571301,72.985695,90.4,
12:18:57,361.96,53.16,33.519238,73.227471,86.9,
12:18:57,493.14,45.17,33.954728,73.045677,70.2,
12:19:01,936.63,138.13,33.931928,73.058556,41.4,High Speed
12:19:01,185.66,96.63,33.563364,73.100193,25.7,Low Battery
12:19:05,292.78,20.22,33.84843,73.276529,75.6,
12:19:05,567.15,111.29,33.804168,72.807586,37.8,
12:19:09,564.03,142.95,33.514336,72.841495,30.6,High Speed
12:19:09,984.52,12.72,33.837372,72.889258,33.5,
12:19:13,647.35,103.74,33.572621,73.023102,23.4,Low Battery
12:19:13,869.2,140.2,33.904179,73.158231,25.5,"Low Battery,High Speed"
12:19:17,532.23,63.49,33.560025,73.223793,51.1,
12:19:17,221.74,125.84,33.543655,73.278019,50.3,High Speed
12:19:21,866.08,110.74,33.859201,73.159564,79.6,
12:19:21,817.62,106.56,33.659469,73.245951,80.7,GPS Signal Weak
12:19:25,411.74,143.11,33.943545,73.010395,64.7,High Speed
12:19:25,826.66,76.59,33.548863,73.040373,37.0,
12:19:29,473.97,83.24,33.521763,72.966771,79.1,
12:19:29,529.7,76.32,33.653829,72.858274,94.8,
12:19:33,224.49,133.03,33.607501,73.121716,33.9,High Speed
12:19:33,270.66,62.48,33.964266,73.054261,86.4,
12:19:37,941.49,106.62,33.797067,73.269948,80.5,
12:19:37,505.09,134.94,33.698656,73.130849,84.1,High Speed
12:19:41,520.19,12.95,33.595095,72.904383,40.3,
12:19:41,485.22,103.97,33.935133,72.979126,47.7,
12:19:45,350.52,53.75,33.666244,73.03943,63.2,
12:19:45,956.99,123.08,33.712454,73.187111,96.0,High Speed
12:19:49,462.93,56.87,33.882164,72.85006,50.2,
12:19:49,606.33,30.12,33.508432,73.085141,38.7,
12:19:53,114.04,116.04,33.765697,72.904685,67.1,
12:19:53,913.6,96.22,33.747831,73.282305,77.9,
12:19:57,837.81,87.21,33.778289,73.245835,64.5,
12:19:57,603.48,114.98,33.576707,72.86532,31.9,
12:20:01,288.58,124.01,33.686035,73.004768,75.1,High Speed
12:20:01,227.35,66.95,33.752023,73.136169,79.3,
12:20:05,588.09,134.39,33.696359,72.86985,75.7,High Speed
12:20:05,408.09,68.52,33.632234,72.987518,70.8,
12:20:09,106.33,96.98,33.573034,73.170986,31.7,
12:20:09,655.3,19.12,33.898859,73.211479,64.2,
12:20:13,832.18,44.5,33.743199,73.118726,48.8,
12:20:13,101.32,54.84,33.86718,73.086403,43.4,GPS Signal Weak
12:20:17,884.04,48.9,33.834682,72.852217,79.7,
12:20:17,641.75,120.83,33.906951,73.014865,42.7,High Speed
12:20:21,607.68,69.17,33.959535,73.132003,35.4,
12:20:21,690.12,10.68,33.996114,73.131122,29.6,Low Battery
12:20:25,264.94,35.1,33.635556,73.265355,80.8,
12:20:25,124.26,28.66,33.835283,72.919368,61.9,
12:20:29,311.83,45.26,33.706263,73.137595,68.1,
12:20:29,234.67,75.47,33.987995,72.85708,31.1,
12:20:33,626.79,18.54,33.932979,72.928891,47.5,
12:20:33,378.77,26.57,33.837315,73.253652,37.0,
12:20:37,439.21,20.96,33.645192,73.096298,61.2,
12:20:37,250.37,60.21,33.86316,72.891533,86.8,
