Time,Altitude (m),Speed (km/h),Latitude,Longitude,Battery (%),Warnings
19:56:14,323.12,54.69,33.742523,73.060159,32.0,
19:56:14,916.46,28.64,33.821664,72.86324,27.6,Low Battery
19:56:15,604.89,98.01,33.684855,73.122039,35.1,GPS Signal Weak
19:56:15,297.22,65.76,33.936123,72.835687,24.3,Low Battery
19:56:15,177.51,127.24,33.829664,72.969302,21.6,"Low Battery,High Speed,GPS Signal Weak"
19:56:16,750.66,86.32,33.896145,73.285444,58.8,
19:56:16,148.73,26.69,33.707427,73.008233,34.2,
19:56:16,289.61,37.09,33.763033,73.239566,93.9,
19:56:16,121.91,127.77,33.997081,72.864433,87.3,High Speed
19:56:17,876.62,103.04,33.515315,73.101392,53.5,
19:56:17,554.35,80.95,33.608288,73.032489,70.0,
19:56:17,873.1,144.51,33.683838,73.124378,37.7,High Speed
19:56:18,815.95,96.05,33.755618,73.021087,81.2,
19:56:18,970.96,35.27,33.786862,72.989064,60.7,
19:56:18,966.47,95.59,33.723985,73.026611,79.1,
19:56:19,400.62,124.78,33.576652,73.287564,35.7,High Speed
19:56:19,666.66,120.76,33.767293,73.006978,29.2,"Low Battery,High Speed"
19:56:19,927.66,125.66,33.74505,72.838756,71.4,High Speed
19:56:20,157.95,77.44,33.654847,73.289257,73.5,
19:56:20,319.73,77.18,33.788025,73.14286,43.7,
19:56:21,699.72,82.61,33.689369,73.27038,25.3,Low Battery
19:56:21,619.21,60.53,33.845697,73.103707,53.3,
19:56:21,835.32,43.63,33.990608,73.110022,55.8,
19:56:22,823.37,50.84,33.960591,72.841001,65.2,
19:56:22,490.66,33.2,33.874913,72.970468,54.6,
19:56:22,517.44,17.22,33.973624,73.245674,56.7,
19:56:23,525.48,114.05,33.578867,72.914685,45.8,
19:56:23,989.77,130.23,33.728544,72.898282,69.9,High Speed
19:56:23,291.39,32.84,33.925103,72.917779,35.0,
19:56:24,229.05,19.14,33.522889,72.908922,95.0,
19:56:24,690.99,132.26,33.882666,73.032184,72.3,High Speed
19:56:24,341.28,104.23,33.986279,73.121227,31.3,
19:56:25,405.44,96.8,33.963887,73.003844,94.6,
19:56:25,991.51,106.56,33.703784,72.847609,96.0,
19:56:25,702.69,97.69,33.819917,73.173547,27.9,"Low Battery,GPS Signal Weak"
19:56:26,842.66,98.47,33.630374,73.140463,29.9,Low Battery
19:56:26,554.94,20.62,33.515426,73.039041,76.4,
19:56:26,330.92,35.04,33.887746,72.993916,38.7,
19:56:27,180.84,125.04,33.795554,73.122035,68.4,High Speed
19:56:27,708.25,87.35,33.795142,73.207896,58.3,GPS Signal Weak
19:56:27,111.26,149.04,33.623298,73.04539,92.2,"High Speed,GPS Signal Weak"
19:56:28,281.28,85.92,33.510712,73.244363,32.6,
19:56:28,763.39,112.82,33.955964,73.118571,59.3,
19:56:28,322.8,113.16,33.854237,73.279318,30.1,
19:56:29,299.16,40.48,33.775387,72.80255,95.1,GPS Signal Weak
19:56:29,472.78,48.35,33.918253,72.855483,84.9,
19:56:29,892.29,70.63,33.518313,72.976739,97.7,
19:56:29,690.71,18.74,33.551598,73.097896,96.0,GPS Signal Weak
19:56:30,601.9,112.43,33.53646,72.897488,66.9,
19:56:30,521.12,40.03,33.720696,72.984051,63.2,
19:56:31,141.87,84.11,33.744139,72.895368,80.2,GPS Signal Weak
19:56:31,294.03,53.14,33.85892,73.236454,32.0,
19:56:31,401.21,97.06,33.571121,72.863311,36.1,
19:56:32,358.18,81.64,33.915633,73.235569,57.5,
19:56:32,598.36,127.38,33.819151,72.9694,28.4,"Low Battery,High Speed"
19:56:32,397.45,132.56,33.666511,73.226882,34.1,High Speed
19:56:33,462.45,39.61,33.658138,73.216479,89.0,
19:56:33,570.47,22.52,33.951191,72.85748,90.0,
19:56:33,460.88,47.2,33.683792,73.027759,72.4,
19:56:34,130.45,57.66,33.566811,73.139273,38.9,
19:56:34,678.45,71.42,33.717751,73.144248,80.1,
19:56:34,478.07,92.12,33.733425,72.871957,24.6,Low Battery
19:56:35,323.81,145.52,33.537439,73.073101,91.1,High Speed
19:56:35,318.57,85.43,33.799634,73.099088,39.3,GPS Signal Weak
19:56:35,678.1,40.48,33.7021,73.102191,78.2,
19:56:35,687.2,83.95,33.509909,73.110054,72.3,
19:56:36,775.7,66.84,33.513799,73.179162,61.4,
19:56:36,435.78,43.21,33.66954,73.232709,83.5,
19:56:36,860.4,19.17,33.611261,72.906742,57.8,
19:56:36,854.99,97.36,33.791343,73.211333,67.8,
19:56:37,412.26,13.09,33.90367,73.292728,31.2,
19:56:37,617.86,119.02,33.644247,73.073831,46.0,
19:56:37,976.51,50.95,33.728704,72.876021,64.8,
19:56:37,511.21,19.67,33.943275,73.007192,30.4,GPS Signal Weak
19:56:38,492.94,23.77,33.552094,72.938473,87.1,
19:56:38,809.26,119.37,33.758434,73.265963,20.6,Low Battery
19:56:38,144.0,19.88,33.623958,72.864102,64.9,
19:56:38,922.29,82.19,33.887062,72.901774,47.2,
19:56:39,136.45,24.88,33.513966,72.819873,66.1,
19:56:39,187.38,15.93,33.995152,72.930928,52.1,
19:56:39,545.55,133.23,33.870587,73.214241,80.2,High Speed
19:56:39,792.83,63.01,33.563452,73.085868,62.0,
19:56:40,721.22,14.27,33.591472,73.077634,76.3,GPS Signal Weak
19:56:40,478.87,120.92,33.843532,73.220551,76.5,High Speed
19:56:40,952.43,28.02,33.571702,73.183013,27.2,Low Battery
19:56:40,337.72,74.8,33.781279,73.0852,39.3,
19:56:41,289.91,87.6,33.945049,73.06778,90.3,
19:56:41,275.33,128.3,33.777375,73.040337,24.3,"Low Battery,High Speed"
19:56:41,387.38,148.55,33.715645,72.972517,49.4,High Speed
19:56:41,671.39,135.48,33.803734,72.803548,78.5,High Speed
19:56:41,730.86,148.52,33.594076,72.976423,61.9,High Speed
19:56:42,454.08,90.59,33.825189,73.26145,99.3,
19:56:42,263.69,81.31,33.792756,73.139194,48.3,
19:56:42,252.59,38.49,33.519268,73.201869,51.3,
19:56:42,129.79,131.9,33.677632,72.873568,45.8,High Speed
19:56:43,324.81,49.5,33.568321,73.014558,24.6,Low Battery
19:56:43,578.4,137.8,33.541805,73.297016,75.4,High Speed
19:56:43,778.45,47.8,33.664257,72.829601,38.8,GPS Signal Weak
19:56:43,519.6,92.37,33.937974,73.05787,92.0,
19:56:44,985.74,106.58,33.860419,73.008302,24.2,Low Battery
19:56:44,574.96,132.66,33.953909,72.826577,43.3,High Speed
19:56:44,637.72,79.6,33.86512,73.087658,80.4,
19:56:44,801.39,117.65,33.87878,73.091361,53.4,
19:56:45,115.73,43.69,33.802268,72.996201,53.5,GPS Signal Weak
19:56:45,545.6,25.78,33.912385,72.95393,30.0,
19:56:45,708.42,10.59,33.825725,73.246556,33.9,
19:56:45,245.52,12.65,33.630052,73.176039,37.7,
19:56:46,873.53,27.15,33.734883,72.922293,77.8,
19:56:46,671.42,81.84,33.559357,73.131724,33.8,
19:56:46,240.01,15.39,33.700742,73.08668,76.3,
19:56:46,932.13,141.72,33.62459,72.882696,46.0,High Speed
19:56:47,473.62,90.86,33.582474,72.991169,78.9,
19:56:47,573.31,62.05,33.817597,72.920685,90.8,
19:56:47,314.91,143.02,33.517347,73.009138,22.6,"Low Battery,High Speed"
19:56:47,394.69,78.38,33.581633,72.830343,71.9,
19:56:47,874.41,99.02,33.507525,73.054127,87.1,
19:56:48,659.41,129.18,33.583653,72.91602,85.2,High Speed
19:56:48,702.07,67.72,33.671301,72.934446,64.3,GPS Signal Weak
19:56:48,941.51,125.82,33.640694,73.029815,93.4,High Speed
19:56:48,227.22,48.57,33.547803,72.81226,51.5,
19:56:49,554.47,74.93,33.542502,72.997102,70.1,
19:56:49,688.96,10.04,33.986884,73.275208,36.8,
19:56:49,472.63,25.88,33.737908,72.917148,26.8,Low Battery
19:56:49,313.65,84.82,33.745271,73.110052,83.7,
19:56:50,696.09,126.56,33.901738,73.016905,37.8,High Speed
19:56:50,214.7,58.2,33.695863,73.183524,62.4,
19:56:50,418.16,124.92,33.749201,73.131946,57.9,High Speed
19:56:50,983.32,80.41,33.870314,73.141637,76.5,
19:56:51,237.42,146.57,33.812514,73.062754,67.6,High Speed
19:56:51,588.18,121.19,33.81786,72.916954,24.2,"Low Battery,High Speed,GPS Signal Weak"
19:56:51,620.44,77.63,33.930995,72.946629,91.2,
19:56:51,656.26,18.89,33.775615,73.087139,74.2,GPS Signal Weak
19:56:52,931.0,71.53,33.975837,73.233727,20.7,Low Battery
19:56:52,309.76,142.8,33.652212,73.102502,45.1,High Speed
19:56:52,202.71,12.08,33.558339,73.210265,92.6,
19:56:52,264.72,88.68,33.75416,73.263906,83.4,
19:56:53,706.4,78.09,33.753052,73.172821,95.9,GPS Signal Weak
19:56:53,739.93,86.23,33.747459,72.904619,40.3,GPS Signal Weak
19:56:53,800.28,121.23,33.878661,72.840358,93.1,High Speed
19:56:53,775.96,86.77,33.8696,72.9888,91.1,
19:56:53,323.23,139.82,33.814977,73.062851,32.9,"High Speed,GPS Signal Weak"
19:56:54,318.23,88.93,33.979666,73.218719,20.6,Low Battery
19:56:54,116.69,127.63,33.619581,73.179114,46.3,High Speed
19:56:54,646.31,54.66,33.918399,72.93329,78.3,
19:56:54,663.91,137.37,33.668974,73.011813,50.8,High Speed
19:56:55,193.25,133.31,33.6744,73.257285,98.4,High Speed
19:56:55,214.52,18.69,33.945754,73.179998,44.0,
19:56:55,456.99,76.2,33.863642,73.148744,50.5,
19:56:55,865.89,38.71,33.815412,72.822468,34.0,
19:56:56,136.75,21.82,33.797776,73.212073,67.4,
19:56:56,100.34,23.08,33.776436,72.912346,36.3,
19:56:56,532.69,106.5,33.612924,72.884259,38.3,
19:56:56,274.39,70.87,33.812767,73.059883,52.7,
19:56:57,973.07,51.89,33.571347,72.915743,83.4,
19:56:57,139.89,84.05,33.775903,73.114885,33.3,
19:56:57,623.67,14.72,33.670337,72.804681,45.8,
19:56:57,148.7,79.35,33.676498,73.153345,84.6,
19:56:58,249.87,128.88,33.864002,72.861338,35.7,High Speed
19:56:58,741.38,109.43,33.892625,73.054137,50.4,
19:56:58,407.52,49.55,33.637072,72.979767,59.7,
19:56:58,832.05,129.65,33.966397,73.165157,73.3,High Speed
19:56:59,753.84,45.27,33.835993,73.231321,39.3,
19:56:59,688.61,148.46,33.929695,73.038482,88.0,High Speed
19:56:59,468.41,41.82,33.849317,73.160567,63.2,
19:56:59,367.5,136.94,33.588306,73.110542,54.6,High Speed
19:56:59,492.8,70.23,33.691643,73.263939,20.2,Low Battery
19:57:00,594.09,71.6,33.616111,72.966722,75.6,
19:57:00,884.71,88.91,33.644463,73.264548,46.5,
19:57:00,798.96,42.06,33.718009,72.811608,69.3,
19:57:00,632.89,15.6,33.721892,72.891264,39.3,
19:57:01,129.68,41.82,33.809666,73.138218,68.9,
19:57:01,248.69,64.45,33.596076,73.108921,37.2,
19:57:01,191.98,16.24,33.735906,72.965099,27.7,Low Battery
19:57:01,350.97,35.81,33.846713,73.244046,26.0,Low Battery
19:57:02,917.7,102.56,33.681613,72.847938,75.6,
19:57:02,372.94,56.32,33.705932,73.02894,48.8,
19:57:02,722.66,86.0,33.923029,72.81417,44.5,
19:57:02,308.66,102.25,33.522818,72.920425,44.0,
19:57:03,144.03,125.37,33.528407,73.050191,32.8,High Speed
19:57:03,672.02,41.86,33.558518,73.018339,58.0,
19:57:03,771.99,81.7,33.658,73.107722,89.2,
19:57:03,849.28,115.99,33.594626,73.149486,88.7,
19:57:04,866.3,121.49,33.702191,73.113682,56.9,High Speed
19:57:04,686.93,91.01,33.787349,73.031898,91.0,
19:57:04,255.01,70.89,33.813239,73.061462,34.5,
19:57:04,673.56,38.22,33.556442,72.982068,42.5,
19:57:05,699.05,118.47,33.768337,73.174516,66.0,
19:57:05,378.78,19.0,33.863823,72.864943,75.3,
19:57:05,311.65,99.96,33.73135,72.922569,94.9,
19:57:05,842.24,57.4,33.841205,73.150527,40.7,
19:57:05,470.15,85.5,33.998378,73.064187,28.2,Low Battery
19:57:06,475.99,18.28,33.56997,73.101185,24.7,Low Battery
19:57:06,627.01,35.26,33.868419,73.057047,43.9,
19:57:06,468.43,130.37,33.871513,72.922933,86.0,"High Speed,GPS Signal Weak"
19:57:06,984.69,138.72,33.556233,73.068209,36.7,High Speed
19:57:07,241.86,50.09,33.959097,73.158204,43.4,
19:57:07,735.57,94.85,33.561328,72.878786,24.0,Low Battery
19:57:07,390.7,15.83,33.901804,73.246036,69.8,
19:57:07,389.5,91.02,33.879616,73.177926,23.2,Low Battery
19:57:08,165.57,74.0,33.725106,73.202489,62.0,
19:57:08,574.07,74.53,33.904432,72.858903,72.1,
19:57:08,307.42,36.22,33.721208,73.111891,79.8,
19:57:08,258.07,34.23,33.827721,72.955557,68.7,
19:57:09,513.08,103.19,33.630408,72.971238,28.2,"Low Battery,GPS Signal Weak"
19:57:09,743.32,89.06,33.633457,72.890231,87.7,
19:57:09,727.58,119.58,33.80973,73.050127,78.8,
19:57:09,842.2,92.75,33.837322,72.997443,92.9,
19:57:10,991.61,134.74,33.920938,72.85764,45.5,High Speed
19:57:10,276.59,82.29,33.865694,73.132303,76.2,
19:57:10,691.38,24.33,33.643988,73.042292,37.5,
19:57:10,153.99,142.37,33.525757,73.162872,36.4,"High Speed,GPS Signal Weak"
19:57:11,147.62,128.58,33.558292,73.072979,35.7,High Speed
19:57:11,378.81,30.06,33.691156,73.132256,73.9,
19:57:11,633.29,101.12,33.880276,73.145479,32.6,
