Time,Altitude (m),Speed (km/h),Latitude,Longitude,Battery (%),Warnings
22:44:44,675.56,20.63,33.886054,72.919578,56.4,
22:44:44,908.76,29.75,33.895493,73.156619,36.5,
22:44:45,884.71,135.35,33.993435,73.220198,20.2,"Low Battery,High Speed"
22:44:45,598.55,84.8,33.845582,73.021644,22.5,Low Battery
22:44:46,544.87,110.87,33.770428,72.885787,25.4,Low Battery
22:44:46,446.78,86.76,33.584542,73.182199,23.6,Low Battery
22:44:47,143.71,116.83,33.904062,72.94378,85.6,
22:44:47,552.55,53.04,33.676892,73.128967,73.5,
22:44:48,478.1,119.38,33.867501,73.166309,76.7,
22:44:48,308.43,81.74,33.779824,73.050497,81.0,
22:44:49,880.4,31.19,33.586911,73.181153,28.3,Low Battery
22:44:49,887.33,22.81,33.65208,72.945353,62.2,
22:44:50,995.99,120.67,33.881097,73.283578,62.8,High Speed
22:44:50,346.03,57.92,33.775421,73.232003,41.2,GPS Signal Weak
22:44:51,127.28,130.43,33.962381,73.12717,54.2,High Speed
22:44:51,971.89,35.68,33.790485,72.911308,68.5,
22:44:52,321.08,113.97,33.734372,73.230606,97.5,
22:44:52,896.7,108.05,33.691909,72.914529,87.2,
22:44:53,378.96,77.95,33.82526,73.10245,22.5,"Low Battery,GPS Signal Weak"
22:44:53,575.01,49.48,33.874697,72.86474,22.4,Low Battery
22:44:54,670.87,40.23,33.664499,73.111869,76.1,
22:44:54,521.94,39.84,33.921543,72.967689,43.2,
22:44:55,691.26,126.39,33.651749,72.899096,46.1,High Speed
22:44:55,859.81,59.47,33.676123,72.978312,47.5,
22:44:56,960.36,102.63,33.69493,73.165096,35.3,
22:44:56,478.86,99.05,33.740208,73.083463,56.3,
22:44:57,108.72,131.82,33.981932,73.01174,40.3,"High Speed,GPS Signal Weak"
22:44:57,285.52,11.93,33.620782,72.861874,29.6,"Low Battery,GPS Signal Weak"
22:44:58,219.09,17.39,33.981434,72.964727,75.3,
22:44:58,251.42,48.28,33.673717,73.090675,66.2,
22:44:59,858.99,20.68,33.546184,72.968377,95.8,
22:44:59,564.55,32.07,33.77793,72.861689,24.4,Low Battery
22:45:00,386.69,37.52,33.818799,73.066818,29.1,Low Battery
22:45:00,393.17,23.97,33.546765,73.191809,64.6,
22:45:01,484.53,146.58,33.60203,72.897887,37.1,"High Speed,GPS Signal Weak"
22:45:01,919.72,40.14,33.968288,73.181801,41.7,
22:45:02,668.33,90.69,33.516451,73.238686,37.4,
22:45:02,463.95,82.08,33.9087,73.131837,60.8,
22:45:03,346.32,102.45,33.87892,72.986416,36.4,
22:45:03,250.54,31.88,33.962817,72.989324,52.6,
22:45:04,508.33,123.39,33.886204,73.060829,30.6,High Speed
22:45:04,740.46,146.39,33.698481,73.101837,89.2,High Speed
22:45:05,783.66,133.44,33.714889,73.024538,37.3,High Speed
22:45:05,941.11,145.64,33.835411,73.047416,66.4,High Speed
22:45:06,417.91,132.44,33.78426,72.936285,43.6,High Speed
22:45:06,947.53,133.09,33.815551,72.846706,74.6,High Speed
22:45:07,836.62,114.58,33.826532,72.8567,23.1,Low Battery
22:45:07,468.62,34.31,33.901836,72.880119,95.5,
22:45:08,423.51,107.1,33.982134,72.879414,23.5,Low Battery
22:45:08,747.88,47.49,33.854732,72.959153,83.3,
22:45:09,831.14,78.33,33.731516,72.913935,48.5,
22:45:09,522.83,127.27,33.966824,72.820394,29.5,"Low Battery,High Speed"
22:45:10,481.26,23.83,33.516166,73.28153,24.3,Low Battery
22:45:10,158.35,104.94,33.968402,73.137654,93.9,
22:45:11,393.57,142.57,33.614159,72.943003,38.9,High Speed
22:45:11,666.65,68.06,33.728454,72.881713,56.6,GPS Signal Weak
22:45:12,567.17,10.6,33.868952,72.854943,87.0,
22:45:12,777.14,42.51,33.646292,72.935568,23.8,Low Battery
22:45:13,131.0,36.07,33.733858,73.152911,82.6,GPS Signal Weak
22:45:13,763.66,149.81,33.97781,73.095807,46.5,High Speed
22:45:14,388.63,76.0,33.634956,72.818414,22.7,Low Battery
22:45:14,968.25,79.52,33.810031,73.258217,43.7,
22:45:15,759.83,16.65,33.857281,72.980678,58.4,
22:45:15,673.2,135.12,33.600684,72.897439,43.6,High Speed
22:45:16,917.75,149.07,33.682294,73.211015,31.2,High Speed
22:45:16,100.21,133.2,33.635534,72.948146,98.0,"High Speed,GPS Signal Weak"
22:45:17,151.16,92.46,33.92958,72.91378,25.7,Low Battery
22:45:17,254.96,22.54,33.520454,73.274125,45.1,
22:45:18,767.36,82.85,33.53802,72.960434,40.3,
22:45:18,372.56,65.17,33.70712,72.904512,63.6,
22:45:19,161.8,34.53,33.535037,72.816854,32.4,
22:45:19,117.8,118.18,33.70153,72.916611,81.8,
22:45:20,257.63,33.93,33.613121,72.843179,23.3,Low Battery
22:45:20,415.83,111.96,33.587016,72.940636,61.1,
22:45:21,361.7,102.75,33.515578,72.828168,36.6,
22:45:21,771.01,92.2,33.884909,73.117169,92.3,
22:45:22,488.56,146.37,33.539114,72.833952,92.8,High Speed
22:45:22,258.34,135.49,33.807693,72.874689,57.4,"High Speed,GPS Signal Weak"
22:45:23,269.94,31.65,33.753854,73.164831,27.6,Low Battery
22:45:23,504.86,73.31,33.979489,73.242043,47.7,
22:45:24,737.11,81.65,33.943368,73.242514,92.8,
22:45:24,747.75,129.02,33.986196,73.125777,97.1,High Speed
22:45:25,797.24,78.43,33.940156,72.808053,76.0,
22:45:25,433.25,43.98,33.821365,73.063237,70.3,GPS Signal Weak
22:45:26,264.25,32.54,33.947094,73.130923,29.6,Low Battery
22:45:26,724.23,132.71,33.671103,73.077062,23.5,"Low Battery,High Speed"
22:45:27,733.89,66.6,33.868002,73.187476,98.2,
22:45:27,381.11,51.21,33.865858,73.071433,56.0,
22:45:28,584.97,78.85,33.52073,72.825512,80.9,
22:45:28,367.78,129.64,33.727524,73.220778,52.7,High Speed
22:45:29,926.69,87.4,33.733128,73.299448,43.5,
22:45:29,939.47,54.82,33.738108,73.184691,90.6,
