Time,Altitude (m),Speed (km/h),Latitude,Longitude,Battery (%),Warnings
20:49:02,926.37,84.33,33.990205,73.141783,67.8,
20:49:02,635.83,47.59,33.545744,72.839114,66.3,
20:49:03,546.55,19.56,33.846044,72.988305,98.4,
20:49:03,238.77,46.69,33.630975,73.101001,56.0,GPS Signal Weak
20:49:04,622.4,141.3,33.991271,73.07239,86.4,High Speed
20:49:04,648.71,42.39,33.758015,73.244724,41.0,
20:49:05,749.54,137.99,33.965467,73.239017,26.5,"Low Battery,High Speed"
20:49:05,965.35,147.03,33.744776,72.867964,31.6,High Speed
20:49:06,398.07,27.86,33.564663,73.185117,37.2,
20:49:06,829.89,146.94,33.977132,72.837188,52.1,High Speed
20:49:07,994.31,98.11,33.91316,73.242451,51.9,
20:51:15,189.02,124.68,33.67193,73.248677,37.7,High Speed
20:51:16,787.21,104.56,33.625579,73.058972,97.3,
20:51:17,181.78,148.59,33.72139,73.188744,34.5,"High Speed,GPS Signal Weak"
20:51:18,280.32,72.09,33.80264,73.113837,83.7,
20:51:19,241.37,101.26,33.510517,72.861479,22.9,"Low Battery,GPS Signal Weak"
20:51:20,759.76,110.93,33.679484,72.916901,55.5,
20:51:21,182.9,27.77,33.676256,72.993177,27.3,Low Battery
20:51:22,786.68,147.33,33.714658,73.010609,69.7,High Speed
20:51:23,609.07,144.67,33.868655,72.87762,89.4,High Speed
20:51:24,692.69,17.58,33.968024,73.078471,95.3,
20:51:25,157.14,29.42,33.66227,73.113197,71.6,
20:51:26,214.18,33.82,33.73583,73.227803,41.6,
20:51:27,460.63,92.74,33.838217,73.210352,60.5,
20:51:28,152.6,13.86,33.672401,73.120615,89.3,
20:51:29,507.04,80.43,33.749814,73.198255,83.6,
20:51:30,467.45,132.29,33.681853,73.021675,44.4,"High Speed,GPS Signal Weak"
20:51:31,237.8,35.69,33.848943,72.884543,58.5,
20:51:31,897.76,53.37,33.931426,72.876081,94.9,
20:51:32,587.82,88.77,33.678035,72.892092,52.7,
20:51:33,186.09,37.87,33.54254,73.050503,57.6,
20:51:34,354.51,120.62,33.603529,73.181595,70.7,High Speed
20:51:35,892.82,132.73,33.93744,72.88007,54.2,High Speed
20:51:36,842.15,65.62,33.782894,73.149284,68.6,
20:51:37,139.23,58.92,33.529393,73.151309,91.7,
20:51:37,137.77,82.59,33.818866,72.882685,42.3,
20:51:38,128.89,125.36,33.816072,73.217475,65.8,High Speed
20:51:38,496.24,36.51,33.951717,72.801733,74.3,
20:51:39,249.87,131.08,33.841846,73.248406,67.0,High Speed
20:51:39,429.7,55.99,33.533158,72.870079,55.1,GPS Signal Weak
20:51:40,469.07,54.72,33.669501,73.043416,85.9,
20:51:40,746.14,145.13,33.8416,72.904948,85.5,High Speed
20:51:41,110.2,113.62,33.886264,73.074127,95.5,
20:51:41,397.83,27.59,33.649553,72.816542,77.0,GPS Signal Weak
20:51:42,254.19,127.99,33.903539,72.840563,61.8,High Speed
20:51:43,588.32,97.41,33.667239,72.994653,75.4,
20:51:43,833.46,121.79,33.713186,72.938253,90.6,High Speed
20:51:44,743.8,49.35,33.665804,73.111631,86.9,
20:51:44,340.74,147.95,33.796568,73.262594,56.7,High Speed
20:51:45,892.37,135.53,33.553182,73.134809,36.1,"High Speed,GPS Signal Weak"
20:51:45,875.74,114.23,33.760489,73.045314,20.4,Low Battery
20:51:46,686.81,123.15,33.828551,73.059326,87.4,High Speed
20:51:46,887.29,28.0,33.898388,73.21042,99.2,
20:51:47,695.64,124.1,33.517131,73.157981,88.8,High Speed
20:51:47,724.3,17.28,33.61127,73.165945,87.8,
20:51:48,742.65,149.47,33.87656,73.134473,51.0,High Speed
20:51:48,821.06,99.07,33.536997,73.215474,98.5,
20:51:49,151.44,99.8,33.507005,72.989145,35.7,
20:51:49,123.04,142.3,33.512969,73.29146,25.2,"Low Battery,High Speed"
20:51:50,540.15,88.73,33.806828,72.861429,62.9,
20:51:50,709.11,145.05,33.80426,73.277422,26.4,"Low Battery,High Speed"
20:51:51,532.28,106.83,33.833143,72.988121,82.0,
20:51:51,795.16,94.87,33.763126,72.960226,92.1,
20:51:52,325.84,58.81,33.730517,73.161912,53.7,
20:51:52,516.76,108.61,33.771227,72.910608,72.0,
20:51:53,877.53,147.68,33.941589,72.803962,69.7,High Speed
20:51:53,138.78,97.33,33.925537,73.120711,69.0,GPS Signal Weak
20:51:54,878.89,70.28,33.988288,73.180366,83.8,
20:51:54,274.37,94.65,33.955926,73.027839,72.4,
20:51:55,956.65,17.52,33.649727,72.813502,66.3,
20:51:55,389.1,80.07,33.895071,73.239839,75.2,
20:51:56,735.55,132.11,33.82257,73.136185,48.2,"High Speed,GPS Signal Weak"
20:51:56,871.89,56.77,33.691245,73.183269,78.6,
20:51:57,901.37,23.07,33.565933,73.263828,96.8,
20:51:57,508.42,35.94,33.86921,73.167943,99.0,
20:51:58,176.72,119.87,33.89464,73.149185,22.7,Low Battery
20:51:58,973.89,69.36,33.780656,72.845869,37.4,
20:51:59,723.18,120.9,33.989678,72.924871,22.6,"Low Battery,High Speed"
20:51:59,644.96,112.25,33.644387,73.015663,34.5,
20:52:00,276.21,80.84,33.541148,72.962564,88.2,
20:52:00,936.55,42.58,33.525084,73.031445,91.5,
20:52:01,941.7,102.47,33.798974,73.096684,23.3,"Low Battery,GPS Signal Weak"
20:52:01,905.31,108.77,33.61839,72.991621,59.8,
20:52:02,859.67,26.75,33.909805,72.918656,29.3,Low Battery
20:52:02,748.13,60.64,33.593917,73.147978,64.9,
20:52:03,341.28,46.04,33.569221,73.007143,74.2,
20:52:03,707.26,128.57,33.546606,73.09034,81.8,High Speed
20:52:04,515.03,132.76,33.987992,73.259052,85.3,High Speed
20:52:04,915.95,88.34,33.7798,73.074113,91.3,
20:52:05,195.47,26.23,33.778888,73.02733,99.3,
20:52:05,603.69,114.55,33.596259,72.996023,81.4,GPS Signal Weak
20:52:06,427.17,87.76,33.722836,72.950708,80.9,
20:52:06,162.06,119.36,33.700006,73.258856,27.2,Low Battery
20:52:07,653.28,60.51,33.541525,73.13908,52.6,
20:52:07,354.14,115.28,33.592575,73.056066,85.9,
20:52:08,499.65,61.15,33.922606,73.164837,73.1,
20:52:08,704.59,24.47,33.522185,73.134189,76.2,
20:52:09,362.13,47.93,33.832902,73.275706,62.1,
20:52:09,856.61,111.97,33.61738,72.979118,82.9,
20:52:10,890.75,42.41,33.883076,73.18929,84.3,
20:52:10,451.48,76.96,33.621574,73.150574,57.4,
20:52:11,979.42,74.05,33.793873,73.241201,59.7,
20:52:11,557.29,99.8,33.63234,73.114922,65.0,
20:52:12,163.76,126.85,33.727817,73.177478,91.6,High Speed
20:52:12,739.01,45.3,33.942943,73.079295,27.6,Low Battery
20:52:13,334.68,134.59,33.809916,72.911663,48.1,High Speed
20:52:13,697.09,100.0,33.524596,72.865752,58.2,
20:52:14,179.34,50.05,33.917582,72.927434,20.7,Low Battery
20:52:14,122.09,136.76,33.934915,73.17203,24.8,"Low Battery,High Speed"
20:52:15,958.97,116.23,33.842691,73.208956,32.4,
20:52:15,964.28,29.72,33.723711,73.169242,54.1,
20:52:16,526.57,52.93,33.575782,73.163303,76.0,
20:52:16,821.88,107.15,33.935863,72.835741,73.9,
20:52:17,474.9,10.25,33.993516,72.983191,48.1,
20:52:17,113.92,110.93,33.946924,73.299607,21.0,Low Battery
20:52:18,796.3,14.78,33.653724,73.110099,34.0,
20:52:18,871.75,64.53,33.523933,73.12797,94.6,
20:52:19,749.91,50.02,33.945647,73.237109,52.0,
20:52:19,481.77,94.23,33.652971,73.197401,93.4,
20:52:20,727.17,56.81,33.952665,73.198332,48.1,
20:52:20,978.84,56.48,33.880486,73.061353,89.3,
20:52:21,253.65,92.09,33.569234,73.076992,54.4,
20:52:21,102.53,15.71,33.539187,73.155624,72.0,
20:52:22,237.0,46.41,33.706774,72.85121,67.5,
20:52:22,329.48,13.18,33.617957,73.271021,62.8,
20:52:23,399.32,137.05,33.595016,72.948057,45.3,High Speed
20:52:23,690.75,116.64,33.687004,73.089034,49.3,
20:52:24,714.88,48.24,33.508226,72.949844,47.2,
20:52:24,686.02,31.12,33.602852,73.164712,32.8,
20:52:25,278.45,84.53,33.896664,72.818894,50.3,
20:52:25,176.03,78.84,33.85856,72.831193,98.6,
20:52:26,537.12,51.24,33.608749,73.080532,43.8,
20:52:26,175.5,136.81,33.52794,72.914064,96.0,High Speed
20:52:27,771.55,137.92,33.932001,73.035277,84.9,High Speed
20:52:27,331.53,108.37,33.708274,72.976266,44.4,
20:52:28,445.75,62.46,33.858437,72.925861,38.7,
20:52:28,785.4,16.9,33.732143,72.806878,92.2,
20:52:29,208.53,138.32,33.904537,73.197977,27.4,"Low Battery,High Speed"
20:52:29,428.72,54.2,33.686688,73.29111,22.6,Low Battery
20:52:30,224.28,31.36,33.603512,73.040701,34.4,
20:52:30,212.14,145.04,33.704444,73.272812,74.3,High Speed
20:52:31,712.13,127.4,33.777863,73.274705,67.5,High Speed
20:52:31,203.49,75.93,33.586347,73.272395,28.1,Low Battery
20:52:32,724.11,127.29,33.860145,73.088789,31.5,High Speed
20:52:32,412.37,31.12,33.59474,73.284842,97.6,
20:52:33,555.27,39.36,33.590411,73.263035,97.6,
20:52:33,618.15,33.8,33.715317,73.133978,86.6,
20:52:34,582.15,36.09,33.630267,72.81875,23.7,Low Battery
20:52:34,889.02,39.88,33.972968,72.838073,83.3,
20:52:35,637.24,99.41,33.903214,72.969928,26.3,Low Battery
20:52:35,239.91,83.5,33.766122,72.825791,77.5,GPS Signal Weak
20:52:36,682.38,110.81,33.783097,72.992372,64.6,
20:52:36,426.52,146.66,33.711635,73.070152,61.4,High Speed
20:52:37,105.87,59.14,33.971124,73.020222,26.4,Low Battery
20:52:37,278.46,85.08,33.718129,72.972461,53.0,
20:52:38,334.87,46.78,33.656956,72.966589,59.0,GPS Signal Weak
20:52:38,931.57,74.72,33.971699,73.1059,42.0,
20:52:39,189.3,99.05,33.977462,73.185061,30.2,
20:52:39,953.1,103.6,33.613312,73.214787,52.7,
20:52:40,690.91,43.88,33.785014,72.850627,92.9,
20:52:40,233.07,117.71,33.601021,73.118985,41.5,
20:52:41,467.66,89.67,33.918667,73.19948,60.5,
20:52:41,863.0,100.48,33.612631,73.227593,67.0,
20:52:42,488.3,140.62,33.747855,72.984345,68.9,High Speed
20:52:42,239.11,14.41,33.619247,73.068779,45.2,
20:52:43,513.79,102.95,33.770698,73.290029,58.0,
20:52:43,687.87,93.88,33.932394,73.145264,28.3,Low Battery
20:52:44,438.34,41.72,33.594621,73.139762,76.1,
20:52:44,487.95,78.12,33.56719,73.18774,59.4,
20:52:45,599.14,129.97,33.99278,72.927899,22.7,"Low Battery,High Speed"
20:52:45,514.38,111.67,33.952532,73.212895,28.0,Low Battery
20:52:46,380.09,130.55,33.566344,72.859025,47.3,High Speed
20:52:46,785.08,66.04,33.599256,73.232739,67.2,
20:52:47,815.08,81.99,33.690233,73.189028,84.5,
20:52:47,867.14,62.42,33.64472,73.092519,51.8,
20:52:48,358.97,16.87,33.820986,73.297456,32.2,
20:52:48,839.14,30.45,33.722527,73.045664,28.6,"Low Battery,GPS Signal Weak"
20:52:49,647.31,46.4,33.661269,72.954285,40.0,
20:52:49,288.77,124.83,33.86265,73.283179,59.7,High Speed
20:52:50,725.27,84.79,33.640587,72.95664,87.9,
20:52:50,648.36,91.17,33.900529,72.917061,78.3,
20:52:51,658.16,81.97,33.521092,72.819334,82.5,
20:52:51,630.0,54.49,33.518591,73.000668,29.4,Low Battery
20:52:52,680.41,20.07,33.956167,73.150605,85.3,
20:52:52,558.1,75.11,33.577016,72.968081,73.8,
20:52:53,201.48,143.7,33.604605,73.291321,32.4,High Speed
20:52:53,259.87,69.91,33.755681,72.895538,82.5,
20:52:54,197.05,121.84,33.633373,73.166385,91.6,High Speed
20:52:54,774.69,70.58,33.584906,73.127327,64.6,
20:52:55,977.53,38.54,33.654533,72.922823,53.5,GPS Signal Weak
20:52:55,422.67,93.64,33.565788,73.022529,44.8,
20:52:56,663.14,48.25,33.920762,73.027901,65.6,GPS Signal Weak
20:52:56,842.31,57.36,33.657009,73.227473,76.2,
20:52:57,895.85,108.08,33.856554,73.197215,73.1,
20:52:57,515.82,145.95,33.533461,72.95596,66.0,High Speed
20:52:58,862.68,30.97,33.713425,73.110566,56.5,
20:52:58,414.85,142.72,33.953397,73.205321,55.9,High Speed
20:52:59,630.05,48.51,33.747342,73.026711,97.1,
20:52:59,928.77,138.95,33.761763,72.97585,73.9,High Speed
20:53:00,777.84,142.96,33.646897,73.227966,71.4,High Speed
20:53:00,118.14,54.54,33.847,73.23418,91.5,
20:53:01,944.31,83.52,33.766901,72.935938,64.6,GPS Signal Weak
20:53:01,456.09,13.63,33.575598,73.145902,49.3,
20:53:02,395.92,71.1,33.895037,72.928233,98.1,
20:53:02,787.81,72.23,33.616766,73.093512,42.1,GPS Signal Weak
20:53:03,861.7,42.11,33.73559,73.127792,26.8,Low Battery
20:53:03,131.83,73.68,33.74954,73.016103,77.7,
20:53:04,978.7,58.53,33.930856,73.076261,27.9,Low Battery
20:53:04,567.98,33.83,33.935744,72.810797,25.2,Low Battery
20:53:05,238.83,130.19,33.918048,72.819274,53.0,High Speed
20:53:05,199.01,146.21,33.913017,73.275904,63.5,High Speed
20:53:06,493.36,19.13,33.947301,73.163176,26.4,Low Battery
20:53:06,371.33,145.9,33.733003,73.069813,65.4,"High Speed,GPS Signal Weak"
20:53:07,473.79,43.53,33.724221,72.88995,82.3,
20:53:07,968.35,41.84,33.665004,72.891204,87.2,
20:53:08,174.77,23.52,33.976371,73.102845,43.7,
20:53:08,321.74,93.47,33.739912,73.141911,61.0,
20:53:09,590.4,83.76,33.777514,73.117681,26.0,Low Battery
20:53:09,850.87,106.92,33.646081,72.855757,25.2,Low Battery
20:53:10,550.32,62.92,33.529053,72.845675,93.3,
20:53:10,410.89,54.28,33.847302,73.028817,26.4,Low Battery
20:53:11,851.15,57.46,33.665796,73.202821,86.5,
20:53:11,355.01,92.51,33.87582,72.87726,74.3,GPS Signal Weak
20:53:12,440.8,41.8,33.732076,73.105881,43.4,
20:53:12,945.51,109.03,33.681989,73.251815,96.6,GPS Signal Weak
20:53:13,637.88,134.83,33.648756,72.970404,46.5,High Speed
20:53:13,207.43,113.01,33.732643,73.212176,69.5,
20:53:14,121.34,82.93,33.822246,73.14895,97.0,
20:53:14,459.19,15.41,33.817253,73.106909,38.2,
20:53:15,357.27,64.83,33.512005,73.107358,90.2,
20:53:15,864.1,90.68,33.993882,73.05998,65.4,
20:53:16,912.98,21.25,33.501343,73.010885,91.1,
20:53:16,563.52,142.53,33.549555,72.947767,32.8,High Speed
20:53:17,537.26,25.34,33.705436,73.183951,68.7,
20:53:17,817.85,28.29,33.594682,73.083583,26.1,Low Battery
20:53:18,623.79,93.7,33.593521,73.04087,47.9,
20:53:18,804.53,78.65,33.882494,72.982327,33.0,
20:53:19,835.24,149.69,33.749743,72.869689,60.3,"High Speed,GPS Signal Weak"
20:53:19,471.01,112.53,33.93732,72.882025,28.9,Low Battery
20:53:20,868.76,126.53,33.890327,72.889629,75.1,High Speed
20:53:20,189.55,60.85,33.696997,73.262614,68.8,
20:53:21,114.54,92.37,33.857721,72.981903,72.1,
20:53:21,544.34,81.45,33.895108,73.097219,83.1,
20:53:22,448.42,105.44,33.889801,73.253727,43.3,
20:53:22,877.42,25.01,33.889847,73.262887,78.0,
20:53:23,989.87,125.11,33.690035,72.85273,44.2,High Speed
20:53:23,681.72,79.32,33.826025,73.195681,69.7,
20:53:24,225.94,134.87,33.652211,73.115824,49.7,High Speed
20:53:24,732.56,123.76,33.84401,73.157273,26.1,"Low Battery,High Speed"
20:53:25,210.93,75.92,33.5827,73.045091,52.3,
20:53:25,151.64,145.12,33.843448,73.104155,79.3,High Speed
20:53:26,988.57,113.87,33.867647,72.898833,51.8,
20:53:26,440.57,56.02,33.523891,73.092122,50.5,GPS Signal Weak
20:53:27,527.48,132.71,33.815049,73.072925,77.3,High Speed
20:53:27,717.56,77.2,33.881844,72.911906,85.1,
20:53:28,829.54,25.9,33.646244,72.917963,81.2,GPS Signal Weak
20:53:28,862.0,111.16,33.608209,72.988787,69.5,
20:53:29,496.05,146.49,33.720527,72.9096,30.3,High Speed
20:53:29,852.28,97.22,33.630552,72.819819,93.7,
20:53:30,749.22,140.57,33.875376,73.272288,87.0,High Speed
20:53:31,305.88,146.29,33.681504,73.151325,88.3,High Speed
20:53:31,465.87,121.22,33.965446,73.128479,51.2,High Speed
20:53:32,741.09,141.0,33.521448,73.268396,28.6,"Low Battery,High Speed"
20:53:32,477.14,52.61,33.665316,72.977213,25.1,Low Battery
20:53:33,659.72,38.19,33.715428,73.109445,70.0,
20:53:33,579.23,94.42,33.770546,73.144983,31.5,
20:53:34,448.96,48.21,33.716279,73.009166,24.8,Low Battery
20:53:34,504.56,81.44,33.908581,73.271102,36.9,GPS Signal Weak
20:53:35,598.84,110.58,33.955097,73.273985,38.0,
20:53:35,534.86,16.78,33.697458,73.094073,60.1,
20:53:36,977.53,22.14,33.820813,73.10129,34.0,
20:53:37,735.82,77.81,33.889669,72.979486,91.0,
20:53:37,220.24,18.03,33.599461,73.072323,55.5,
20:53:38,213.65,11.15,33.934893,73.279187,71.9,
20:53:38,183.26,104.84,33.918646,73.150258,66.2,
20:53:39,175.59,93.42,33.63378,72.991431,21.5,Low Battery
20:53:39,912.74,82.42,33.978323,73.160774,36.1,
20:53:40,380.0,145.04,33.540856,73.287403,54.9,High Speed
20:53:40,143.74,19.65,33.90862,73.036625,58.9,
20:53:41,772.46,40.75,33.564841,72.984973,65.4,
20:53:41,460.59,110.98,33.832243,73.263667,99.8,
20:53:42,383.02,69.05,33.995697,73.253324,65.0,
20:53:42,414.01,78.62,33.620879,73.110251,23.7,Low Battery
20:53:43,576.5,28.18,33.667882,73.016567,82.5,
20:53:43,919.48,109.43,33.95311,73.074111,85.1,
20:53:44,361.27,10.11,33.644795,73.081543,78.8,
20:53:44,476.05,111.62,33.735518,73.268022,47.4,
20:53:45,808.76,125.02,33.542503,73.241304,91.8,High Speed
20:53:45,419.67,31.85,33.944873,73.098634,50.7,
20:53:46,242.88,123.82,33.984669,73.165457,37.2,High Speed
20:53:46,381.69,70.66,33.734152,73.149777,75.2,
20:53:47,793.44,34.95,33.67515,73.152962,33.4,
20:53:47,312.13,14.54,33.620584,73.075759,84.1,
20:53:48,643.98,69.74,33.896831,73.035821,56.3,
20:53:48,122.47,131.4,33.6041,73.146885,52.7,High Speed
20:53:49,415.17,84.6,33.692109,72.817061,31.7,
20:53:49,191.12,38.14,33.544433,72.837472,52.2,
20:53:50,559.35,133.79,33.665345,72.830798,48.2,High Speed
20:53:50,481.38,121.9,33.749453,73.268679,89.0,High Speed
20:53:51,279.39,138.96,33.922859,73.052241,45.7,High Speed
20:53:51,252.5,14.68,33.664395,73.123667,38.4,
20:53:52,149.99,39.63,33.616857,73.000739,77.4,
20:53:52,982.54,135.72,33.990244,73.149303,77.5,High Speed
20:53:53,132.24,96.91,33.791047,72.931375,73.1,
20:53:53,106.96,116.26,33.873351,72.859401,85.1,
20:53:54,718.11,149.44,33.902311,72.947124,24.0,"Low Battery,High Speed"
20:53:54,360.41,102.61,33.75117,73.000542,85.2,
20:53:55,705.42,44.89,33.505294,72.802809,60.2,
20:53:55,624.84,110.97,33.618673,72.988954,25.7,Low Battery
20:53:56,907.24,66.45,33.625279,73.062467,31.4,
20:53:56,120.72,138.62,33.585346,73.225345,40.8,High Speed
20:53:57,253.93,52.4,33.61981,72.830526,38.5,
20:53:57,964.57,13.69,33.986085,73.229412,90.7,
20:53:58,466.74,96.7,33.934171,72.884302,87.3,
20:53:58,991.31,127.64,33.553867,73.028931,39.7,High Speed
20:53:59,736.7,15.1,33.564839,73.135454,37.1,
20:53:59,101.42,72.61,33.732738,72.916338,40.1,
20:54:00,466.01,42.0,33.781811,73.038408,25.0,Low Battery
20:54:00,658.29,129.17,33.737353,73.113618,36.7,"High Speed,GPS Signal Weak"
20:54:01,436.74,85.34,33.807654,72.884839,76.3,
20:54:01,435.89,90.77,33.574015,73.055437,75.7,
20:54:02,618.2,53.63,33.535384,73.159458,22.7,Low Battery
20:54:02,392.62,94.57,33.547177,73.027931,54.7,
20:54:03,573.25,140.62,33.518442,72.897343,83.7,High Speed
20:54:03,227.34,36.79,33.79762,72.835945,52.8,GPS Signal Weak
20:54:04,358.0,71.35,33.581039,72.860718,96.0,GPS Signal Weak
20:54:04,443.29,19.14,33.927476,72.878989,66.4,
20:54:05,509.22,129.97,33.818854,73.244464,37.9,High Speed
20:54:05,399.95,121.54,33.683237,73.097638,90.0,High Speed
20:54:06,293.05,145.31,33.776966,72.84215,29.7,"Low Battery,High Speed"
20:54:06,412.84,102.22,33.913715,73.299342,85.3,
20:54:07,913.26,85.87,33.884219,72.838557,72.3,
20:54:07,430.96,69.51,33.669888,72.841879,71.3,
20:54:08,397.28,147.75,33.879841,73.05749,51.5,High Speed
20:54:08,212.77,39.01,33.687311,72.812569,61.1,GPS Signal Weak
20:54:09,666.42,79.61,33.573914,73.235884,83.5,
20:54:09,512.45,134.88,33.780968,72.929055,31.9,High Speed
20:54:10,650.96,83.19,33.537625,72.996244,65.8,
20:54:10,785.7,17.08,33.53587,72.924275,20.4,Low Battery
20:54:11,430.26,69.78,33.822359,73.196288,38.3,
20:54:11,198.02,46.53,33.709118,73.274507,81.3,
20:54:12,266.09,51.1,33.644182,72.931746,56.1,
20:54:12,311.16,86.16,33.946882,72.830456,99.9,
20:54:13,417.71,145.74,33.982656,72.887506,76.0,High Speed
20:54:13,526.8,34.16,33.951754,73.188379,22.0,Low Battery
20:54:14,833.98,74.05,33.533074,73.096489,22.5,Low Battery
20:54:14,823.89,70.4,33.531324,73.063183,86.7,GPS Signal Weak
20:54:15,543.47,66.56,33.904884,73.19881,95.3,
20:54:15,910.41,61.83,33.827043,72.99174,95.6,GPS Signal Weak
20:54:16,335.21,119.99,33.639377,73.297825,39.1,GPS Signal Weak
20:54:16,447.55,80.85,33.934477,72.990957,79.2,
20:54:17,331.25,147.85,33.919787,73.145997,35.0,High Speed
20:54:17,310.54,54.09,33.891819,73.252924,38.7,
20:54:18,105.8,95.08,33.583969,73.242063,81.4,
20:54:18,908.61,111.7,33.504942,72.944678,40.5,GPS Signal Weak
20:54:19,911.01,25.12,33.922506,73.119391,75.2,
20:54:19,320.56,101.19,33.862392,72.807155,58.7,
20:54:20,219.35,80.41,33.63193,73.28329,65.1,
20:54:20,733.42,110.5,33.950689,73.147599,78.7,
20:54:21,605.89,106.82,33.885306,73.01676,88.5,
20:54:21,675.16,73.0,33.929158,72.997764,41.4,
20:54:22,630.91,96.02,33.913426,73.22924,68.9,
20:54:22,860.58,55.06,33.515837,73.033654,56.7,
20:54:23,107.26,53.67,33.769091,72.915714,93.9,
20:54:23,228.33,94.82,33.952823,72.857683,74.7,
20:54:24,650.26,140.96,33.502391,73.13177,71.6,High Speed
20:54:24,599.72,63.0,33.624424,72.977962,57.4,
20:54:25,478.23,138.04,33.76271,72.979159,43.0,High Speed
20:54:25,894.29,29.11,33.881008,72.976076,55.0,
20:54:26,669.88,26.68,33.768473,73.207306,58.1,
20:54:26,882.04,40.47,33.931131,73.020368,23.6,Low Battery
20:54:27,330.01,149.51,33.528922,72.868003,78.7,High Speed
20:54:27,412.31,81.61,33.556409,72.814704,57.5,
20:54:28,979.24,28.66,33.729416,73.079691,95.1,GPS Signal Weak
20:54:28,235.76,124.89,33.967195,73.142032,68.8,High Speed
20:54:29,413.18,66.24,33.89697,73.170306,60.3,
20:54:29,103.76,125.89,33.593553,72.890888,99.3,"High Speed,GPS Signal Weak"
20:54:30,464.67,125.84,33.826391,73.0097,58.4,High Speed
20:54:30,876.82,90.21,33.716528,72.915982,23.3,Low Battery
20:54:31,662.65,118.6,33.677995,73.284593,74.6,
20:54:31,155.97,20.77,33.776696,73.262702,53.7,
20:54:32,621.74,83.43,33.922325,73.171032,99.6,
20:54:32,415.52,127.06,33.592088,72.988171,90.6,High Speed
20:54:33,817.61,119.22,33.954619,73.100105,98.0,
20:54:33,539.94,51.65,33.714988,73.28683,96.4,
20:54:34,894.36,33.67,33.657435,72.822317,26.1,Low Battery
20:54:34,670.91,46.08,33.765524,72.841912,71.9,
20:54:35,208.32,122.11,33.723845,72.895921,31.7,High Speed
20:54:35,633.5,117.42,33.82632,73.285225,83.5,
20:54:36,788.75,148.66,33.882747,73.244173,94.2,High Speed
20:54:36,280.94,30.99,33.563656,73.085471,23.7,Low Battery
20:54:37,111.81,41.74,33.527686,73.092577,47.9,
20:54:37,266.93,75.35,33.721638,73.166263,64.7,
20:54:38,983.31,12.54,33.589758,73.103705,83.6,
20:54:38,590.92,85.59,33.985519,72.969198,91.9,GPS Signal Weak
20:54:39,843.65,123.92,33.993735,72.919615,97.1,"High Speed,GPS Signal Weak"
20:54:39,279.55,62.41,33.929888,72.920553,42.8,
20:54:40,905.71,108.91,33.925986,72.937856,92.5,
20:54:40,648.8,100.22,33.878335,72.801716,41.1,
20:54:41,501.13,62.66,33.797875,72.81385,67.0,
20:54:41,188.62,63.91,33.945835,72.995288,43.1,
20:54:42,224.9,61.71,33.903495,73.238349,68.4,
20:54:42,656.36,44.27,33.915041,73.068132,27.4,Low Battery
20:54:43,349.85,149.83,33.983492,72.9979,42.4,High Speed
20:54:43,877.21,34.44,33.98389,72.869196,39.9,
